# === Skript's variable storage ===
# Please do not modify this file manually!
#
# version: 2.5.3

"block::2:24.5,30.5,31.5::placed", long, 0000000000000036
"block::2:25.5,28.5,31.5::placed", long, 00000000000001E4
"block::2:25.5,28.5,32.5::placed", long, 000000000000001A
"block::2:25.5,29.5,31.5::placed", long, 0000000000000081
"block::2:25.5,30.5,31.5::placed", long, 0000000000000378
"block::2:26.5,22.5,2.5::placed", long, 0000000000000092
"block::2:26.5,23.5,3.5::placed", long, 0000000000000118
"block::2:26.5,28.5,30.5::placed", long, 0000000000000393
"block::2:26.5,28.5,31.5::placed", long, 0000000000000281
"block::2:26.5,28.5,32.5::placed", long, 00000000000002E1
"block::2:26.5,29.5,30.5::placed", long, 0000000000000007
"block::2:26.5,29.5,31.5::placed", long, 0000000000000330
"block::2:26.5,29.5,32.5::placed", long, 0000000000000351
"block::2:26.5,30.5,31.5::placed", long, 00000000000001D8
"block::2:27.5,22.5,5.5::placed", long, 00000000000002FA
"block::2:27.5,23.5,4.5::placed", long, 0000000000000048
"block::2:27.5,28.5,-30.5::placed", long, 00000000000000B6
"block::2:27.5,28.5,29.5::placed", long, 00000000000002CD
"block::2:27.5,28.5,30.5::placed", long, 00000000000003C4
"block::2:27.5,28.5,31.5::placed", long, 0000000000000054
"block::2:27.5,28.5,32.5::placed", long, 0000000000000169
"block::2:27.5,29.5,-30.5::placed", long, 00000000000001D7
"block::2:27.5,29.5,30.5::placed", long, 0000000000000133
"block::2:27.5,29.5,31.5::placed", long, 0000000000000215
"block::2:27.5,29.5,32.5::placed", long, 0000000000000164
"block::2:27.5,30.5,30.5::placed", long, 000000000000026D
"block::2:27.5,30.5,31.5::placed", long, 0000000000000240
"block::2:27.5,30.5,32.5::placed", long, 0000000000000016
"block::2:28.5,28.5,-30.5::placed", long, 000000000000021A
"block::2:28.5,28.5,28.5::placed", long, 0000000000000070
"block::2:28.5,28.5,31.5::placed", long, 000000000000036E
"block::2:28.5,28.5,32.5::placed", long, 000000000000012C
"block::2:28.5,28.5,33.5::placed", long, 00000000000002C4
"block::2:28.5,29.5,31.5::placed", long, 0000000000000346
"block::2:28.5,30.5,31.5::placed", long, 000000000000007F
"block::2:29.5,22.5,-4.5::placed", long, 000000000000009F
"block::2:29.5,22.5,0.5::placed", long, 0000000000000249
"block::2:29.5,23.5,0.5::placed", long, 0000000000000353
"block::2:29.5,24.5,0.5::placed", long, 00000000000001C4
"block::2:29.5,28.5,-30.5::placed", long, 0000000000000242
"block::2:29.5,28.5,27.5::placed", long, 00000000000003C9
"block::2:29.5,28.5,28.5::placed", long, 00000000000002C0
"block::2:29.5,28.5,29.5::placed", long, 00000000000000F3
"block::2:29.5,28.5,31.5::placed", long, 00000000000000FB
"block::2:29.5,28.5,32.5::placed", long, 0000000000000384
"block::2:29.5,29.5,32.5::placed", long, 0000000000000030
"block::2:30.5,22.5,-0.5::placed", long, 00000000000000EA
"block::2:30.5,22.5,-1.5::placed", long, 00000000000001A8
"block::2:30.5,22.5,-2.5::placed", long, 00000000000000A0
"block::2:30.5,22.5,-3.5::placed", long, 000000000000001B
"block::2:30.5,22.5,-4.5::placed", long, 0000000000000048
"block::2:30.5,22.5,0.5::placed", long, 000000000000002B
"block::2:30.5,22.5,1.5::placed", long, 00000000000002C4
"block::2:30.5,22.5,5.5::placed", long, 0000000000000180
"block::2:30.5,23.5,-0.5::placed", long, 0000000000000381
"block::2:30.5,23.5,-3.5::placed", long, 000000000000021C
"block::2:30.5,23.5,-8.5::placed", long, 00000000000001AF
"block::2:30.5,23.5,0.5::placed", long, 0000000000000193
"block::2:30.5,23.5,1.5::placed", long, 0000000000000383
"block::2:30.5,24.5,-0.5::placed", long, 00000000000000F1
"block::2:30.5,24.5,-3.5::placed", long, 000000000000037E
"block::2:30.5,24.5,-11.5::placed", long, 00000000000000D9
"block::2:30.5,24.5,0.5::placed", long, 0000000000000216
"block::2:30.5,24.5,1.5::placed", long, 0000000000000336
"block::2:30.5,25.5,-0.5::placed", long, 0000000000000030
"block::2:30.5,25.5,-14.5::placed", long, 000000000000021F
"block::2:30.5,25.5,0.5::placed", long, 000000000000016E
"block::2:30.5,28.5,-25.5::placed", long, 0000000000000182
"block::2:30.5,28.5,-26.5::placed", long, 0000000000000329
"block::2:30.5,28.5,-30.5::placed", long, 00000000000001F3
"block::2:30.5,29.5,-25.5::placed", long, 00000000000002DD
"block::2:30.5,30.5,-25.5::placed", long, 0000000000000337
"block::2:31.5,22.5,-0.5::placed", long, 0000000000000022
"block::2:31.5,22.5,-1.5::placed", long, 0000000000000159
"block::2:31.5,22.5,-2.5::placed", long, 0000000000000278
"block::2:31.5,22.5,-3.5::placed", long, 000000000000030D
"block::2:31.5,22.5,-5.5::placed", long, 0000000000000360
"block::2:31.5,22.5,-6.5::placed", long, 00000000000000D2
"block::2:31.5,22.5,-7.5::placed", long, 0000000000000226
"block::2:31.5,22.5,0.5::placed", long, 000000000000034F
"block::2:31.5,22.5,1.5::placed", long, 00000000000000EE
"block::2:31.5,22.5,2.5::placed", long, 000000000000038D
"block::2:31.5,22.5,3.5::placed", long, 00000000000000AD
"block::2:31.5,22.5,4.5::placed", long, 00000000000002E4
"block::2:31.5,22.5,5.5::placed", long, 0000000000000007
"block::2:31.5,22.5,6.5::placed", long, 00000000000001EF
"block::2:31.5,22.5,7.5::placed", long, 0000000000000276
"block::2:31.5,22.5,8.5::placed", long, 0000000000000184
"block::2:31.5,23.5,-0.5::placed", long, 0000000000000302
"block::2:31.5,23.5,-2.5::placed", long, 000000000000013C
"block::2:31.5,23.5,-3.5::placed", long, 00000000000002ED
"block::2:31.5,23.5,-8.5::placed", long, 0000000000000286
"block::2:31.5,23.5,-9.5::placed", long, 0000000000000179
"block::2:31.5,23.5,0.5::placed", long, 0000000000000321
"block::2:31.5,23.5,1.5::placed", long, 000000000000036A
"block::2:31.5,23.5,4.5::placed", long, 00000000000001AC
"block::2:31.5,23.5,5.5::placed", long, 00000000000000E1
"block::2:31.5,23.5,9.5::placed", long, 000000000000003D
"block::2:31.5,23.5,10.5::placed", long, 0000000000000166
"block::2:31.5,23.5,11.5::placed", long, 0000000000000320
"block::2:31.5,24.5,-0.5::placed", long, 000000000000029A
"block::2:31.5,24.5,-3.5::placed", long, 000000000000038E
"block::2:31.5,24.5,-9.5::placed", long, 0000000000000068
"block::2:31.5,24.5,-11.5::placed", long, 00000000000001FB
"block::2:31.5,24.5,-12.5::placed", long, 0000000000000248
"block::2:31.5,24.5,0.5::placed", long, 00000000000001A0
"block::2:31.5,24.5,1.5::placed", long, 00000000000000D3
"block::2:31.5,24.5,13.5::placed", long, 000000000000000A
"block::2:31.5,25.5,-11.5::placed", long, 0000000000000161
"block::2:31.5,25.5,-14.5::placed", long, 0000000000000019
"block::2:31.5,25.5,-15.5::placed", long, 0000000000000271
"block::2:31.5,25.5,-16.5::placed", long, 00000000000001F1
"block::2:31.5,25.5,0.5::placed", long, 00000000000001A0
"block::2:31.5,25.5,17.5::placed", long, 00000000000001B4
"block::2:31.5,26.5,-11.5::placed", long, 00000000000000F6
"block::2:31.5,26.5,-14.5::placed", long, 0000000000000143
"block::2:31.5,26.5,17.5::placed", long, 000000000000008A
"block::2:31.5,26.5,18.5::placed", long, 0000000000000093
"block::2:31.5,26.5,19.5::placed", long, 00000000000002E6
"block::2:31.5,26.5,20.5::placed", long, 00000000000002A9
"block::2:31.5,27.5,-14.5::placed", long, 000000000000005C
"block::2:31.5,27.5,-20.5::placed", long, 0000000000000188
"block::2:31.5,27.5,-22.5::placed", long, 000000000000021C
"block::2:31.5,27.5,17.5::placed", long, 000000000000037D
"block::2:31.5,27.5,23.5::placed", long, 0000000000000063
"block::2:31.5,28.5,-14.5::placed", long, 0000000000000086
"block::2:31.5,28.5,-24.5::placed", long, 0000000000000186
"block::2:31.5,28.5,-25.5::placed", long, 0000000000000123
"block::2:31.5,28.5,-26.5::placed", long, 00000000000000FC
"block::2:31.5,28.5,-30.5::placed", long, 000000000000038E
"block::2:31.5,29.5,-24.5::placed", long, 00000000000000E6
"block::2:31.5,29.5,-25.5::placed", long, 0000000000000015
"block::2:31.5,29.5,-26.5::placed", long, 000000000000004D
"block::2:31.5,29.5,-30.5::placed", long, 0000000000000390
"block::2:31.5,30.5,-24.5::placed", long, 00000000000001CE
"block::2:31.5,30.5,-25.5::placed", long, 000000000000025E
"block::2:32.5,22.5,-0.5::placed", long, 0000000000000307
"block::2:32.5,22.5,-2.5::placed", long, 00000000000000F7
"block::2:32.5,22.5,-3.5::placed", long, 0000000000000150
"block::2:32.5,22.5,-4.5::placed", long, 000000000000004F
"block::2:32.5,22.5,0.5::placed", long, 00000000000001E6
"block::2:32.5,23.5,-3.5::placed", long, 00000000000003A5
"block::2:32.5,23.5,0.5::placed", long, 00000000000000DD
"block::2:32.5,24.5,-3.5::placed", long, 00000000000000F1
"block::2:32.5,24.5,-11.5::placed", long, 000000000000021A
"block::2:32.5,24.5,0.5::placed", long, 000000000000021F
"block::2:32.5,25.5,-14.5::placed", long, 0000000000000039
"block::2:32.5,25.5,0.5::placed", long, 00000000000003A3
"block::2:32.5,27.5,23.5::placed", long, 0000000000000272
"block::2:32.5,28.5,-25.5::placed", long, 0000000000000265
"block::2:32.5,28.5,-26.5::placed", long, 0000000000000319
"block::2:32.5,28.5,-27.5::placed", long, 00000000000001E9
"block::2:32.5,28.5,-30.5::placed", long, 0000000000000262
"block::2:32.5,28.5,23.5::placed", long, 00000000000001DE
"block::2:32.5,28.5,24.5::placed", long, 0000000000000118
"block::2:32.5,28.5,30.5::placed", long, 00000000000003AC
"block::2:32.5,29.5,-25.5::placed", long, 0000000000000271
"block::2:32.5,29.5,23.5::placed", long, 000000000000014B
"block::2:32.5,30.5,-25.5::placed", long, 00000000000002E1
"block::2:33.5,20.5,-5.5::placed", long, 0000000000000091
"block::2:33.5,28.5,-26.5::placed", long, 00000000000001CA
"block::2:33.5,28.5,-30.5::placed", long, 00000000000001C1
"block::2:33.5,28.5,-33.5::placed", long, 0000000000000341
"block::2:33.5,28.5,31.5::placed", long, 0000000000000001
"block::2:33.5,29.5,31.5::placed", long, 00000000000002F0
"block::2:33.5,29.5,36.5::placed", long, 00000000000001DC
"block::2:34.5,28.5,-30.5::placed", long, 00000000000003A7
"block::2:34.5,28.5,29.5::placed", long, 0000000000000139
"block::2:34.5,28.5,30.5::placed", long, 000000000000025E
"block::2:34.5,28.5,31.5::placed", long, 00000000000000A3
"block::2:34.5,28.5,32.5::placed", long, 00000000000002FD
"block::2:34.5,29.5,30.5::placed", long, 00000000000000CD
"block::2:34.5,29.5,31.5::placed", long, 0000000000000295
"block::2:34.5,29.5,32.5::placed", long, 00000000000000DE
"block::2:34.5,30.5,30.5::placed", long, 000000000000009D
"block::2:34.5,30.5,31.5::placed", long, 00000000000002F3
"block::2:34.5,30.5,32.5::placed", long, 00000000000000C4
"block::2:35.5,28.5,-30.5::placed", long, 000000000000002B
"block::2:35.5,28.5,30.5::placed", long, 0000000000000240
"block::2:35.5,28.5,31.5::placed", long, 00000000000001C8
"block::2:35.5,28.5,32.5::placed", long, 000000000000022D
"block::2:35.5,29.5,30.5::placed", long, 00000000000003CB
"block::2:35.5,29.5,31.5::placed", long, 000000000000038D
"block::2:35.5,29.5,32.5::placed", long, 00000000000003AE
"block::2:35.5,30.5,30.5::placed", long, 0000000000000155
"block::2:35.5,30.5,32.5::placed", long, 000000000000018A
"block::3:148.5,40.5,1209.5::placed", long, 000000000000006B
"block::3:148.5,40.5,1210.5::placed", long, 000000000000006C
"block::3:148.5,40.5,1221.5::placed", long, 00000000000003BC
"block::3:148.5,41.5,1224.5::placed", long, 0000000000000052
"block::3:148.5,41.5,1225.5::placed", long, 00000000000001BD
"block::3:149.5,40.5,1207.5::placed", long, 00000000000002F9
"block::3:149.5,40.5,1208.5::placed", long, 000000000000015B
"block::3:149.5,40.5,1209.5::placed", long, 0000000000000282
"block::3:149.5,40.5,1229.5::placed", long, 000000000000005C
"block::3:149.5,41.5,1224.5::placed", long, 00000000000000E1
"block::3:151.5,40.5,1203.5::placed", long, 0000000000000092
"block::3:151.5,40.5,1233.5::placed", long, 00000000000002B3
"block::3:151.5,41.5,1202.5::placed", long, 000000000000000A
"block::3:151.5,41.5,1203.5::placed", long, 0000000000000159
"block::3:151.5,42.5,1202.5::placed", long, 0000000000000004
"block::3:151.5,42.5,1203.5::placed", long, 000000000000028F
"block::3:152.5,41.5,1200.5::placed", long, 00000000000001BE
"block::3:152.5,41.5,1201.5::placed", long, 00000000000001B8
"block::3:153.5,41.5,1199.5::placed", long, 0000000000000226
"block::3:154.5,40.5,1197.5::placed", long, 00000000000001CC
"block::3:156.5,39.5,1207.5::placed", long, 00000000000000A6
"block::3:156.5,40.5,1181.5::placed", long, 0000000000000151
"block::3:156.5,40.5,1194.5::placed", long, 0000000000000172
"block::3:156.5,40.5,1195.5::placed", long, 000000000000038D
"block::3:156.5,40.5,1241.5::placed", long, 0000000000000122
"block::3:156.5,41.5,1195.5::placed", long, 000000000000032F
"block::3:157.5,40.5,1193.5::placed", long, 0000000000000317
"block::3:157.5,40.5,1194.5::placed", long, 000000000000025E
"block::3:157.5,40.5,1201.5::placed", long, 0000000000000290
"block::3:157.5,40.5,1203.5::placed", long, 0000000000000040
"block::3:157.5,41.5,1193.5::placed", long, 0000000000000042
"block::3:157.5,41.5,1194.5::placed", long, 0000000000000205
"block::3:157.5,41.5,1201.5::placed", long, 00000000000002D1
"block::3:158.5,40.5,1192.5::placed", long, 000000000000035C
"block::3:158.5,40.5,1193.5::placed", long, 00000000000002AC
"block::3:158.5,40.5,1216.5::placed", long, 00000000000001C7
"block::3:158.5,40.5,1217.5::placed", long, 000000000000022D
"block::3:158.5,41.5,1192.5::placed", long, 0000000000000382
"block::3:158.5,41.5,1218.5::placed", long, 0000000000000070
"block::3:158.5,41.5,1219.5::placed", long, 00000000000001C4
"block::3:159.5,40.5,1191.5::placed", long, 0000000000000086
"block::3:159.5,40.5,1199.5::placed", long, 0000000000000392
"block::3:159.5,40.5,1200.5::placed", long, 000000000000022B
"block::3:159.5,40.5,1201.5::placed", long, 0000000000000364
"block::3:159.5,41.5,1200.5::placed", long, 000000000000031C
"block::3:159.5,41.5,1221.5::placed", long, 000000000000009A
"block::3:159.5,41.5,1222.5::placed", long, 00000000000000A1
"block::3:159.5,42.5,1222.5::placed", long, 00000000000000D1
"block::3:160.5,38.5,1208.5::placed", long, 00000000000002A9
"block::3:160.5,40.5,1191.5::placed", long, 0000000000000134
"block::3:160.5,40.5,1200.5::placed", long, 00000000000002F4
"block::3:160.5,40.5,1209.5::placed", long, 0000000000000198
"block::3:160.5,40.5,1210.5::placed", long, 0000000000000322
"block::3:160.5,40.5,1245.5::placed", long, 00000000000002CE
"block::3:161.5,40.5,1200.5::placed", long, 00000000000001D6
"block::3:162.5,40.5,1247.5::placed", long, 0000000000000257
"block::3:162.5,41.5,1189.5::placed", long, 000000000000009D
"block::3:162.5,42.5,1189.5::placed", long, 0000000000000226
"block::3:162.5,43.5,1189.5::placed", long, 00000000000000C5
"block::3:164.5,40.5,1239.5::placed", long, 000000000000003C
"block::3:164.5,40.5,1240.5::placed", long, 00000000000001A6
"block::3:164.5,41.5,1188.5::placed", long, 0000000000000085
"block::3:164.5,41.5,1235.5::placed", long, 00000000000002C9
"block::3:164.5,42.5,1188.5::placed", long, 0000000000000394
"block::3:165.5,40.5,1187.5::placed", long, 00000000000003C8
"block::3:165.5,40.5,1241.5::placed", long, 00000000000001D8
"block::3:165.5,41.5,1235.5::placed", long, 0000000000000166
"block::3:165.5,41.5,1247.5::placed", long, 000000000000002B
"block::3:165.5,41.5,1248.5::placed", long, 00000000000002E7
"block::3:165.5,42.5,1235.5::placed", long, 00000000000001C7
"block::3:165.5,43.5,1235.5::placed", long, 00000000000002DB
"block::3:166.5,40.5,1187.5::placed", long, 00000000000002E8
"block::3:166.5,40.5,1242.5::placed", long, 000000000000019C
"block::3:166.5,40.5,1244.5::placed", long, 00000000000002CB
"block::3:166.5,41.5,1235.5::placed", long, 000000000000005B
"block::3:166.5,41.5,1248.5::placed", long, 000000000000013F
"block::3:166.5,41.5,1250.5::placed", long, 0000000000000216
"block::3:167.5,40.5,1186.5::placed", long, 000000000000025A
"block::3:167.5,41.5,1186.5::placed", long, 0000000000000266
"block::3:168.5,40.5,1186.5::placed", long, 000000000000011E
"block::3:168.5,40.5,1217.5::placed", long, 0000000000000266
"block::3:169.5,39.5,1218.5::placed", long, 000000000000007F
"block::3:169.5,40.5,1186.5::placed", long, 000000000000009A
"block::3:169.5,40.5,1217.5::placed", long, 0000000000000079
"block::3:169.5,40.5,1251.5::placed", long, 000000000000024B
"block::3:170.5,39.5,1218.5::placed", long, 0000000000000177
"block::3:170.5,39.5,1219.5::placed", long, 00000000000003C3
"block::3:170.5,40.5,1185.5::placed", long, 00000000000000EE
"block::3:170.5,40.5,1197.5::placed", long, 0000000000000376
"block::3:171.5,39.5,1219.5::placed", long, 00000000000000A7
"block::3:171.5,40.5,1185.5::placed", long, 00000000000002AE
"block::3:171.5,40.5,1197.5::placed", long, 000000000000024F
"block::3:173.5,40.5,1252.5::placed", long, 0000000000000067
"block::3:174.5,40.5,1217.5::placed", long, 00000000000002A1
"block::3:174.5,40.5,1221.5::placed", long, 0000000000000286
"block::3:174.5,40.5,1222.5::placed", long, 00000000000000A9
"block::3:174.5,40.5,1241.5::placed", long, 0000000000000234
"block::3:174.5,41.5,1212.5::placed", long, 000000000000008C
"block::3:174.5,41.5,1213.5::placed", long, 0000000000000309
"block::3:174.5,41.5,1214.5::placed", long, 00000000000003B9
"block::3:174.5,42.5,1213.5::placed", long, 000000000000029E
"block::3:174.5,43.5,1213.5::placed", long, 0000000000000094
"block::3:175.5,40.5,1224.5::placed", long, 00000000000002A5
"block::3:175.5,40.5,1241.5::placed", long, 000000000000035F
"block::3:175.5,40.5,1252.5::placed", long, 0000000000000379
"block::3:175.5,41.5,1183.5::placed", long, 0000000000000128
"block::3:176.5,39.5,1247.5::placed", long, 0000000000000106
"block::3:176.5,40.5,1204.5::placed", long, 00000000000003C5
"block::3:176.5,40.5,1224.5::placed", long, 000000000000014D
"block::3:176.5,40.5,1225.5::placed", long, 0000000000000203
"block::3:176.5,40.5,1231.5::placed", long, 0000000000000087
"block::3:176.5,40.5,1252.5::placed", long, 00000000000000E4
"block::3:176.5,41.5,1184.5::placed", long, 00000000000001DD
"block::3:177.5,40.5,1204.5::placed", long, 0000000000000167
"block::3:177.5,41.5,1204.5::placed", long, 0000000000000255
"block::3:177.5,41.5,1227.5::placed", long, 0000000000000192
"block::3:177.5,41.5,1228.5::placed", long, 000000000000037B
"block::3:177.5,41.5,1229.5::placed", long, 000000000000008F
"block::3:177.5,42.5,1204.5::placed", long, 00000000000001A4
"block::3:177.5,43.5,1204.5::placed", long, 000000000000007C
"block::3:178.5,40.5,1204.5::placed", long, 0000000000000274
"block::3:178.5,41.5,1183.5::placed", long, 00000000000000A8
"block::3:178.5,41.5,1226.5::placed", long, 0000000000000030
"block::3:178.5,41.5,1227.5::placed", long, 000000000000014D
"block::3:178.5,41.5,1229.5::placed", long, 0000000000000155
"block::3:178.5,41.5,1243.5::placed", long, 00000000000002A5
"block::3:178.5,41.5,1252.5::placed", long, 0000000000000270
"block::3:178.5,42.5,1227.5::placed", long, 0000000000000062
"block::3:178.5,42.5,1229.5::placed", long, 000000000000032E
"block::3:178.5,43.5,1227.5::placed", long, 000000000000007D
"block::3:178.5,43.5,1229.5::placed", long, 00000000000000A8
"block::3:178.5,44.5,1227.5::placed", long, 00000000000003BF
"block::3:178.5,45.5,1227.5::placed", long, 000000000000029E
"block::3:178.5,46.5,1227.5::placed", long, 000000000000029E
"block::3:178.5,47.5,1227.5::placed", long, 0000000000000247
"block::3:178.5,48.5,1227.5::placed", long, 00000000000002DB
"block::3:178.5,49.5,1227.5::placed", long, 0000000000000324
"block::3:178.5,50.5,1227.5::placed", long, 000000000000001B
"block::3:178.5,51.5,1227.5::placed", long, 000000000000026D
"block::3:179.5,40.5,1234.5::placed", long, 000000000000039A
"block::3:179.5,41.5,1227.5::placed", long, 0000000000000238
"block::3:179.5,41.5,1229.5::placed", long, 00000000000000DB
"block::3:180.5,40.5,1183.5::placed", long, 0000000000000279
"block::3:180.5,40.5,1234.5::placed", long, 0000000000000250
"block::3:180.5,40.5,1243.5::placed", long, 000000000000009B
"block::3:180.5,41.5,1227.5::placed", long, 0000000000000028
"block::3:180.5,41.5,1234.5::placed", long, 00000000000000AC
"block::3:180.5,42.5,1234.5::placed", long, 0000000000000346
"block::3:181.5,40.5,1183.5::placed", long, 0000000000000322
"block::3:181.5,40.5,1234.5::placed", long, 00000000000001EF
"block::3:182.5,40.5,1221.5::placed", long, 000000000000024A
"block::3:182.5,40.5,1227.5::placed", long, 00000000000003B4
"block::3:182.5,40.5,1253.5::placed", long, 00000000000000AE
"block::3:182.5,41.5,1227.5::placed", long, 0000000000000151
"block::3:182.5,42.5,1227.5::placed", long, 00000000000000C8
"block::3:182.5,43.5,1227.5::placed", long, 00000000000002BC
"block::3:182.5,44.5,1227.5::placed", long, 0000000000000282
"block::3:182.5,45.5,1227.5::placed", long, 00000000000002C3
"block::3:182.5,46.5,1227.5::placed", long, 0000000000000091
"block::3:182.5,46.5,1228.5::placed", long, 000000000000008F
"block::3:182.5,47.5,1227.5::placed", long, 0000000000000247
"block::3:182.5,47.5,1228.5::placed", long, 00000000000002DB
"block::3:182.5,48.5,1227.5::placed", long, 000000000000019E
"block::3:182.5,49.5,1227.5::placed", long, 0000000000000187
"block::3:182.5,50.5,1226.5::placed", long, 0000000000000235
"block::3:182.5,50.5,1227.5::placed", long, 0000000000000136
"block::3:182.5,51.5,1226.5::placed", long, 000000000000026B
"block::3:183.5,40.5,1183.5::placed", long, 00000000000002FA
"block::3:183.5,40.5,1221.5::placed", long, 0000000000000069
"block::3:183.5,41.5,1183.5::placed", long, 00000000000001D4
"block::3:183.5,41.5,1221.5::placed", long, 0000000000000143
"block::3:183.5,42.5,1221.5::placed", long, 000000000000016A
"block::3:183.5,43.5,1221.5::placed", long, 0000000000000006
"block::3:183.5,49.5,1227.5::placed", long, 00000000000002B5
"block::3:183.5,50.5,1226.5::placed", long, 00000000000003A0
"block::3:183.5,50.5,1227.5::placed", long, 0000000000000387
"block::3:183.5,51.5,1226.5::placed", long, 000000000000001F
"block::3:183.5,51.5,1227.5::placed", long, 0000000000000105
"block::3:183.5,52.5,1226.5::placed", long, 00000000000000BF
"block::3:183.5,53.5,1226.5::placed", long, 00000000000001A5
"block::3:184.5,40.5,1183.5::placed", long, 000000000000019D
"block::3:184.5,40.5,1221.5::placed", long, 0000000000000203
"block::3:184.5,40.5,1227.5::placed", long, 000000000000032A
"block::3:184.5,40.5,1253.5::placed", long, 0000000000000281
"block::3:184.5,40.5,1254.5::placed", long, 0000000000000062
"block::3:184.5,41.5,1227.5::placed", long, 0000000000000328
"block::3:184.5,42.5,1227.5::placed", long, 00000000000000C7
"block::3:184.5,43.5,1227.5::placed", long, 00000000000000E1
"block::3:184.5,44.5,1227.5::placed", long, 0000000000000349
"block::3:184.5,45.5,1227.5::placed", long, 00000000000003BA
"block::3:184.5,46.5,1227.5::placed", long, 0000000000000038
"block::3:184.5,47.5,1227.5::placed", long, 000000000000028F
"block::3:184.5,48.5,1227.5::placed", long, 0000000000000212
"block::3:184.5,49.5,1227.5::placed", long, 00000000000002F3
"block::3:184.5,50.5,1227.5::placed", long, 00000000000001E4
"block::3:184.5,51.5,1226.5::placed", long, 0000000000000333
"block::3:184.5,51.5,1227.5::placed", long, 0000000000000016
"block::3:185.5,40.5,1182.5::placed", long, 000000000000032A
"block::3:185.5,40.5,1253.5::placed", long, 00000000000001A6
"block::3:185.5,41.5,1182.5::placed", long, 0000000000000283
"block::3:185.5,49.5,1227.5::placed", long, 00000000000000F8
"block::3:185.5,51.5,1226.5::placed", long, 0000000000000027
"block::3:186.5,41.5,1182.5::placed", long, 00000000000000D4
"block::3:186.5,51.5,1226.5::placed", long, 00000000000003A0
"block::3:186.5,52.5,1226.5::placed", long, 0000000000000357
"block::3:186.5,53.5,1226.5::placed", long, 0000000000000377
"block::3:187.5,40.5,1222.5::placed", long, 0000000000000003
"block::3:187.5,41.5,1210.5::placed", long, 0000000000000098
"block::3:187.5,51.5,1226.5::placed", long, 00000000000001E2
"block::3:188.5,40.5,1226.5::placed", long, 0000000000000147
"block::3:188.5,40.5,1233.5::placed", long, 0000000000000288
"block::3:188.5,40.5,1242.5::placed", long, 00000000000001D3
"block::3:188.5,41.5,1208.5::placed", long, 0000000000000300
"block::3:188.5,41.5,1210.5::placed", long, 00000000000002EF
"block::3:189.5,40.5,1233.5::placed", long, 00000000000000BD
"block::3:189.5,40.5,1234.5::placed", long, 0000000000000224
"block::3:189.5,41.5,1233.5::placed", long, 000000000000000F
"block::3:189.5,41.5,1252.5::placed", long, 0000000000000135
"block::3:189.5,42.5,1233.5::placed", long, 0000000000000075
"block::3:190.5,40.5,1184.5::placed", long, 0000000000000104
"block::3:190.5,40.5,1233.5::placed", long, 0000000000000045
"block::3:190.5,41.5,1183.5::placed", long, 0000000000000321
"block::3:190.5,41.5,1252.5::placed", long, 0000000000000231
"block::3:190.5,41.5,1253.5::placed", long, 000000000000035B
"block::3:191.5,40.5,1184.5::placed", long, 0000000000000163
"block::3:191.5,40.5,1189.5::placed", long, 0000000000000192
"block::3:191.5,40.5,1195.5::placed", long, 0000000000000071
"block::3:191.5,40.5,1204.5::placed", long, 0000000000000314
"block::3:191.5,40.5,1205.5::placed", long, 0000000000000289
"block::3:191.5,40.5,1234.5::placed", long, 0000000000000075
"block::3:191.5,40.5,1235.5::placed", long, 0000000000000090
"block::3:191.5,40.5,1252.5::placed", long, 000000000000017E
"block::3:192.5,40.5,1183.5::placed", long, 00000000000002B0
"block::3:192.5,40.5,1195.5::placed", long, 0000000000000046
"block::3:192.5,40.5,1204.5::placed", long, 00000000000000D3
"block::3:192.5,40.5,1205.5::placed", long, 00000000000001C1
"block::3:192.5,41.5,1204.5::placed", long, 000000000000015D
"block::3:192.5,41.5,1205.5::placed", long, 000000000000021C
"block::3:192.5,42.5,1204.5::placed", long, 0000000000000059
"block::3:192.5,42.5,1205.5::placed", long, 00000000000002F2
"block::3:192.5,43.5,1204.5::placed", long, 000000000000036B
"block::3:192.5,43.5,1205.5::placed", long, 0000000000000356
"block::3:193.5,40.5,1184.5::placed", long, 0000000000000082
"block::3:193.5,40.5,1195.5::placed", long, 000000000000004D
"block::3:193.5,40.5,1204.5::placed", long, 0000000000000029
"block::3:193.5,40.5,1205.5::placed", long, 0000000000000381
"block::3:193.5,40.5,1240.5::placed", long, 0000000000000081
"block::3:193.5,40.5,1252.5::placed", long, 00000000000002E8
"block::3:193.5,41.5,1221.5::placed", long, 0000000000000035
"block::3:194.5,39.5,1239.5::placed", long, 0000000000000130
"block::3:195.5,40.5,1184.5::placed", long, 00000000000002E5
"block::3:195.5,40.5,1252.5::placed", long, 000000000000005C
"block::3:196.5,39.5,1231.5::placed", long, 000000000000008A
"block::3:196.5,39.5,1232.5::placed", long, 0000000000000090
"block::3:196.5,40.5,1185.5::placed", long, 0000000000000390
"block::3:196.5,40.5,1226.5::placed", long, 000000000000001E
"block::3:196.5,40.5,1227.5::placed", long, 0000000000000049
"block::3:196.5,40.5,1228.5::placed", long, 00000000000003D3
"block::3:196.5,40.5,1235.5::placed", long, 00000000000002D6
"block::3:196.5,41.5,1227.5::placed", long, 0000000000000232
"block::3:196.5,42.5,1227.5::placed", long, 0000000000000155
"block::3:197.5,40.5,1228.5::placed", long, 00000000000000E4
